,experience (time),turnover,female,age,industry,profession,coach,head_female,greywage,foot,extraversion,independ,selfcontrol,anxiety,novator,bus,car,Company
886,70.93223819,0,0,26.0,Pharma,HR,1,1,0,0,4.6,4.1,5.7,8.7,5.2,1,0,Cromsource
887,5.35523614,0,1,34.0,Retail,HR,0,1,0,0,6.2,5.5,6.4,7.1,6.0,0,1,General optica
888,43.17043121,0,1,42.0,Mining,HR,0,0,0,0,4.6,6.2,7.2,6.3,6.0,1,0,Dunlop conveyor belting
889,11.72895277,0,1,27.0,PowerGeneration,Finanñe,1,0,0,0,6.2,3.4,6.4,7.1,6.7,1,0,Sma solar technology ag
890,4.468172485,0,1,35.0,manufacture,HR,0,0,0,0,7.0,4.1,6.4,6.3,6.7,0,1,Groupe delta dore
891,55.12936345,0,1,37.0,Consult,HR,0,0,0,0,6.2,6.2,2.6,4.8,8.3,1,0,Soges s.p.a.
892,55.12936345,0,1,37.0,Consult,HR,0,0,0,0,5.4,7.6,4.9,2.5,6.7,1,0,Ebbinge
893,0.887063655,0,1,30.0,IT,HR,0,0,1,0,10.0,3.4,3.3,4.0,7.5,1,0,Canon nederland n.v.
894,13.8973306,1,1,27.0,Retail,HR,0,0,0,0,8.6,4.8,7.2,4.0,3.7,0,1,Action
895,49.70841889,0,0,26.0,Mining,HR,1,0,0,0,7.0,3.4,4.9,7.9,9.0,0,1,Dunlop conveyor belting
896,7.12936345,0,1,27.0,IT,HR,0,0,0,0,7.0,6.2,4.1,4.8,8.3,1,0,Canon nederland n.v.
897,2.792607803,1,1,23.0,Building,HR,0,1,0,0,7.0,5.5,4.1,5.6,8.3,1,0,Xervon gmbh
898,9.067761807,0,1,54.0,etc,HR,0,0,0,0,4.6,8.4,5.7,4.0,4.4,0,1,Teatro alla scala
899,113.8398357,0,1,21.0,Retail,HR,1,1,0,0,2.2,4.8,8.7,7.9,5.2,1,0,Coop
900,113.8398357,0,1,21.0,Retail,HR,1,1,0,0,3.8,3.4,8.7,7.1,3.7,1,0,Sarenza
901,66.69404517,0,1,32.0,Telecom,HR,0,0,0,0,7.8,4.8,2.6,8.7,7.5,0,1,Netcologne
902,66.69404517,0,1,32.0,Telecom,HR,0,0,0,0,8.6,4.1,1.8,8.7,8.3,0,1,Netcologne
903,92.64887064,0,1,25.0,manufacture,HR,1,1,0,1,4.6,7.6,9.5,2.5,1.3,0,0,Siemens
904,92.64887064,0,1,25.0,manufacture,HR,1,1,0,1,5.4,5.5,7.2,5.6,2.9,0,0,Siemens
905,57.69199179,0,1,28.0,Retail,HR,0,1,0,0,5.4,5.5,6.4,2.5,4.4,0,1,Intertoys
906,3.811088296,0,1,33.0,Retail,HR,0,0,0,0,1.4,6.9,8.0,6.3,5.2,1,0,Intertoys
907,106.2176591,0,1,23.0,Retail,HR,0,0,0,0,5.4,5.5,5.7,4.8,9.8,1,0,Caprabo
908,19.51540041,0,1,31.0,Retail,HR,1,1,0,0,5.4,7.6,6.4,4.8,6.0,1,0,Coin
909,19.51540041,0,1,31.0,Retail,HR,1,1,0,0,6.2,6.2,6.4,4.0,6.0,1,0,Coin
910,15.11293634,1,1,23.0,Retail,HR,0,1,0,0,7.8,4.8,3.3,6.3,7.5,0,1,Action
911,22.24229979,0,1,46.0,IT,HR,1,1,0,0,3.0,6.9,6.4,5.6,6.0,1,0,Teoresi s.p.a
912,22.24229979,0,1,46.0,IT,HR,1,1,0,0,7.0,6.2,5.7,4.8,4.4,1,0,Sita
913,26.80903491,1,1,34.0,Banks,HR,0,1,0,0,1.4,6.9,8.0,4.0,5.2,1,0,Unicredit
914,5.749486653,0,1,26.0,Retail,Commercial,1,1,0,0,3.8,4.8,7.2,5.6,4.4,1,0,Zooplus ag
915,10.11909651,0,1,30.0,RealEstate,HR,0,0,1,0,7.8,4.8,3.3,5.6,6.7,0,1,Metrovacesa
916,10.11909651,0,1,30.0,RealEstate,HR,0,0,1,0,10.0,4.1,1.8,6.3,8.3,0,1,Metrovacesa
917,52.00821355,0,1,29.0,Retail,HR,1,1,0,0,6.2,6.9,8.7,3.3,2.9,1,0,Lidl italia
918,105.8234086,0,1,32.0,IT,HR,0,1,0,0,4.6,7.6,4.1,4.8,6.0,1,0,Sita
919,3.482546201,0,0,37.0,IT,IT,0,0,0,1,4.6,6.2,4.9,6.3,4.4,0,0,Linkbynet
920,7.523613963,0,1,39.0,etc,HR,0,0,0,0,7.0,4.8,6.4,5.6,5.2,1,0,Uefa
921,16.06570842,0,1,50.0,Building,HR,0,0,0,0,6.2,6.2,6.4,3.3,6.7,1,0,Bsk
922,43.26899384,0,1,51.0,Consult,HR,0,0,0,0,3.8,7.6,5.7,6.3,5.2,1,0,Vertone
923,20.89527721,0,1,33.0,IT,HR,1,1,0,0,3.8,6.2,6.4,4.8,6.7,1,0,Giesecke & devrient
924,1.18275154,0,1,25.0,Retail,PR,1,1,0,0,7.0,9.1,1.8,4.8,6.0,1,0,Zooplus ag
925,132.8952772,0,1,32.0,manufacture,HR,0,0,0,0,3.8,5.5,8.7,3.3,3.7,1,0,"Mettler-toledo international, inc"
926,132.8952772,0,1,32.0,manufacture,HR,0,0,0,0,3.0,6.9,6.4,3.3,2.9,1,0,Siemens
927,93.8973306,0,0,23.0,manufacture,IT,0,0,0,0,5.4,4.8,5.7,6.3,5.2,1,0,Carel
928,21.88090349,0,1,38.0,manufacture,HR,0,1,0,1,7.0,1.9,9.5,5.6,6.0,0,0,Siemens
929,21.88090349,0,1,38.0,manufacture,HR,0,1,0,1,6.2,2.6,8.7,6.3,6.0,0,0,Imtech
930,21.88090349,0,1,38.0,manufacture,HR,0,1,0,1,5.4,2.6,10.0,3.3,3.7,0,0,"Mettler-toledo international, inc"
931,21.88090349,0,1,38.0,manufacture,HR,0,1,0,1,4.6,5.5,10.0,2.5,5.2,0,0,Groupe delta dore
932,11.92607803,0,1,27.0,Retail,HR,1,0,1,0,7.0,4.8,6.4,4.8,7.5,1,0,General optica
933,3.416837782,1,1,39.0,Building,HR,0,0,1,0,8.6,4.8,3.3,4.0,6.7,1,0,Xervon gmbh
934,58.94045175,0,1,29.0,etc,HR,1,1,0,0,6.2,7.6,4.1,4.0,8.3,1,0,Mcfit global group gmbh
935,23.55646817,0,1,31.0,Consult,HR,0,0,1,0,7.0,6.9,1.8,6.3,10.0,0,1,Soges s.p.a.
936,16.62422998,0,1,32.0,Banks,HR,0,0,1,0,6.2,2.6,2.6,10.0,7.5,1,0,Banco santander
937,4.501026694,0,0,24.0,Consult,HR,1,0,0,0,6.2,4.8,6.4,7.1,7.5,1,0,Soges s.p.a.
938,36.73100616,0,1,24.0,PowerGeneration,HR,1,1,0,0,4.6,6.9,7.2,5.6,4.4,1,0,Sma solar technology ag
939,36.73100616,0,1,24.0,PowerGeneration,HR,1,1,0,0,6.2,4.8,4.9,4.8,3.7,1,0,Sma solar technology ag
940,72.57494867,0,0,26.0,IT,IT,1,1,0,0,4.6,4.1,6.4,4.8,4.4,1,0,Linkbynet
941,52.10677618,0,1,30.0,Retail,Sales,1,1,0,0,6.2,4.8,5.7,5.6,8.3,1,0,Global intergold
942,13.5687885,1,1,33.0,manufacture,HR,0,0,0,0,6.2,4.8,2.6,5.6,6.7,0,1,Carel
943,6.176591376,1,1,34.0,Retail,HR,0,1,0,0,3.8,7.6,8.7,4.0,4.4,1,0,Sarenza
944,60.25462012,1,1,22.0,Building,HR,1,1,0,0,6.2,7.6,6.4,2.5,4.4,0,1,Xervon gmbh
945,3.482546201,0,1,28.0,manufacture,HR,0,0,0,0,3.8,6.2,6.4,5.6,3.7,1,0,"Mettler-toledo international, inc"
946,7.852156057,0,1,41.0,Retail,HR,0,0,0,0,1.4,4.8,8.7,5.6,2.1,1,0,Caprabo
947,7.852156057,0,1,41.0,Retail,HR,0,0,0,0,3.0,8.4,8.0,3.3,2.1,1,0,Action
948,1.80698152,1,0,27.0,Retail,Sales,0,0,0,0,3.0,4.1,9.5,7.1,5.2,1,0,Lidl italia
949,1.445585216,0,1,29.0,IT,HR,1,0,0,0,6.2,6.2,4.9,5.6,6.0,1,0,Giesecke & devrient
950,72.67351129,0,1,35.0,etc,HR,0,0,0,0,4.6,4.8,8.0,6.3,4.4,0,1,Teatro alla scala
951,60.94455852,1,1,25.0,IT,HR,0,0,0,0,5.4,4.8,6.4,6.3,7.5,0,1,Canon nederland n.v.
952,44.94455852,0,0,33.0,Retail,HR,1,1,0,0,2.2,7.6,6.4,4.8,7.5,1,0,Action
953,90.51334702,1,1,22.0,IT,HR,1,1,0,0,3.0,5.5,9.5,6.3,3.7,1,0,Sita
954,6.439425051,1,0,24.0,manufacture,Marketing,1,0,0,0,7.8,5.5,1.8,6.3,6.7,0,1,Siemens
955,9.330595483,0,1,23.0,Banks,HR,1,1,0,0,3.8,6.2,6.4,7.1,5.2,1,0,Banco santander
956,7.195071869,0,0,27.0,IT,HR,0,1,1,0,7.8,4.8,3.3,6.3,6.7,1,0,Giesecke & devrient
957,24.27926078,0,0,27.0,transport,HR,0,1,0,0,3.0,7.6,8.7,3.3,2.9,1,0,Sbb cargo
958,44.55030801,0,1,30.0,manufacture,HR,0,1,0,0,7.0,5.5,4.1,5.6,6.7,0,1,Imtech
959,16.0,1,1,26.0, HoReCa,HR,0,0,0,0,6.2,2.6,4.9,7.9,6.0,1,0,Buffalo grill
960,166.0780287,1,0,30.0,Banks,Finanñe,1,0,0,0,3.8,4.8,9.5,4.0,2.1,0,1,Société générale
961,51.74537988,0,0,32.0,etc,HR,0,1,0,0,5.4,9.1,4.9,3.3,6.7,1,0,Mcfit global group gmbh
962,59.76180698,0,1,38.0,Banks,HR,1,0,0,0,3.8,6.9,4.1,5.6,3.7,0,1,Société générale
963,30.12731006,0,1,34.0,manufacture,HR,1,0,0,0,4.6,5.5,7.2,4.8,6.0,1,0,Imtech
964,12.32032854,0,1,26.0,Retail,HR,0,0,0,0,6.2,2.6,8.0,6.3,7.5,0,1,Coop
965,89.36344969,1,1,22.0,PowerGeneration,HR,0,0,0,0,7.0,4.8,4.9,6.3,7.5,1,0,Sma solar technology ag
966,74.05338809,1,1,21.0,manufacture,Finanñe,1,1,0,0,5.4,4.1,6.4,6.3,7.5,0,1,Siemens
967,45.07597536,0,1,28.0,IT,HR,0,1,0,0,6.2,6.9,1.8,5.6,7.5,1,0,Teoresi s.p.a
968,5.749486653,0,0,32.0,manufacture,HR,0,0,0,0,2.2,4.1,5.7,8.7,6.0,1,0,"Mettler-toledo international, inc"
969,20.96098563,1,1,24.0,Retail,Commercial,1,0,0,0,4.6,7.6,7.2,3.3,6.7,1,0,Zooplus ag
970,21.15811088,0,0,49.0,Retail,Finanñe,0,0,0,0,7.0,4.8,4.9,7.1,6.0,1,0,Action
971,19.94250513,1,1,23.0,manufacture,Commercial,1,1,0,0,6.2,3.4,6.4,7.1,2.9,1,0,"Mettler-toledo international, inc"
972,29.24024641,1,1,42.0,Retail,HR,0,0,1,0,3.8,5.5,5.7,4.8,3.7,1,0,Coop
973,19.35112936,0,1,45.0,Retail,HR,0,1,0,1,3.8,6.9,8.0,6.3,5.2,0,0,General optica
974,112.788501,0,0,23.0,Retail,HR,0,1,0,0,4.6,1.9,7.2,5.6,7.5,0,1,Edeka aktiengesellschaft
975,48.62422998,0,1,40.0,manufacture,HR,1,0,0,0,6.2,6.2,6.4,5.6,5.2,1,0,"Mettler-toledo international, inc"
976,103.5893224,0,1,25.0,Retail,HR,0,0,0,0,7.8,3.4,5.7,5.6,8.3,1,0,General optica
977,52.79671458,0,1,29.0,Retail,HR,1,1,0,0,6.2,6.9,8.7,3.3,2.9,1,0,Coop
978,33.67556468,0,0,42.0,manufacture,Engineer,0,0,0,0,1.4,4.1,9.5,7.1,5.2,0,1,Groupe delta dore
979,65.3798768,0,0,32.0,etc,HR,0,1,0,0,5.4,5.5,4.9,8.7,7.5,0,1,Uefa
980,50.0698152,0,1,37.0,Telecom,HR,0,1,0,0,3.8,8.4,4.9,4.0,8.3,1,0,Netcologne
981,31.34291581,0,1,22.0,Consult,HR,1,1,0,1,6.2,4.1,8.0,4.0,1.3,0,0,Ebbinge
982,31.34291581,0,1,22.0,Consult,HR,1,1,0,1,4.6,4.1,9.5,6.3,1.3,0,0,Vertone
983,142.75154,0,0,27.0,Retail,Sales,0,0,0,0,3.8,6.2,4.1,7.9,5.2,0,1,Coop
984,4.1724846,0,1,28.0,etc,HR,0,0,0,0,3.8,6.2,6.4,5.6,3.7,1,0,Teatro alla scala
985,49.47843943,0,0,31.0,Retail,Consult,0,1,0,0,5.4,4.8,2.6,8.7,9.8,1,0,General optica
986,2.135523614,0,0,38.0,manufacture,HR,0,1,0,0,5.4,4.1,8.0,7.1,8.3,0,1,Groupe delta dore
987,2.135523614,0,0,38.0,manufacture,HR,0,1,0,0,3.0,5.5,7.2,7.9,6.0,0,1,Siemens
988,75.8275154,0,1,23.0,Telecom,HR,1,1,0,0,2.2,6.2,8.7,4.0,2.1,1,0,Netcologne
989,67.4825462,0,1,36.0,Retail,HR,0,1,0,0,4.6,6.9,3.3,6.3,9.0,1,0,Lidl italia
990,9.133470226,0,1,22.0,IT,HR,1,0,0,0,7.8,8.4,2.6,4.0,6.7,1,0,Linkbynet
991,9.133470226,0,1,22.0,IT,HR,1,0,0,0,7.8,7.6,3.3,4.8,6.7,1,0,Canon nederland n.v.
992,33.28131417,0,1,40.0,State,HR,0,1,0,0,3.0,6.9,8.0,4.0,3.7,1,0,Comune di modena
993,32.0,0,1,22.0,IT,IT,1,0,0,1,7.0,3.4,4.9,7.1,6.7,0,0,Canon nederland n.v.
994,53.42094456,0,0,37.0,Mining,Law,0,0,0,0,3.0,4.8,4.1,7.1,7.5,0,1,Dunlop conveyor belting
995,45.5687885,1,1,25.0,Mining,HR,1,1,0,1,7.0,6.2,6.4,4.0,5.2,0,0,Dunlop conveyor belting
996,9.757700205,0,0,37.0,Retail,Sales,1,0,0,0,6.2,4.1,4.9,7.9,6.7,1,0,Zooplus ag
997,14.55441478,0,0,30.0,Telecom,Sales,1,1,1,0,5.4,2.6,3.3,7.9,6.0,0,1,Vodafoneziggo
998,8.837782341,0,1,24.0,Banks,HR,1,1,0,0,4.6,6.2,5.7,6.3,6.7,1,0,Credit suisse
999,12.78028747,1,1,35.0,Consult,Consult,0,1,0,0,5.4,5.5,3.3,4.8,6.7,1,0,Ebbinge
1000,14.48870637,0,0,30.0,Retail,Commercial,0,0,1,0,3.8,4.1,8.7,4.8,5.2,0,1,Coop
1001,14.48870637,0,0,30.0,Retail,Commercial,0,0,1,0,5.4,3.4,9.5,6.3,3.7,0,1,Lidl italia
1002,14.48870637,0,0,30.0,etc,Commercial,0,0,1,0,3.8,4.1,8.7,4.8,5.2,0,1,Teatro real
1003,14.48870637,0,0,30.0,etc,Commercial,0,0,1,0,5.4,3.4,9.5,6.3,3.7,0,1,Mcfit global group gmbh
1004,1.675564682,0,0,36.0,Telecom,HR,1,1,0,0,5.4,4.8,6.4,4.8,6.7,0,1,Netcologne
1005,113.0513347,0,1,30.0,Banks,HR,1,1,0,0,4.6,6.9,4.1,6.3,7.5,0,1,Société générale
1006,48.6899384,0,1,25.0,IT,HR,1,1,0,0,6.2,3.4,7.2,2.5,3.7,1,0,Marktel
1007,48.6899384,0,1,25.0,IT,HR,1,1,0,0,6.2,5.5,7.2,7.1,4.4,1,0,Linkbynet
1008,29.30595483,1,1,25.0,IT,HR,1,1,0,0,6.2,8.4,5.7,4.0,6.0,1,0,Giesecke & devrient
1009,13.10882957,1,1,26.0,Agriculture,HR,0,1,0,0,3.0,3.4,6.4,7.1,6.0,0,1,Syngenta
1010,7.12936345,1,1,21.0,Consult,HR,1,0,0,0,5.4,6.9,7.2,2.5,4.4,1,0,Ebbinge
1011,54.9650924,0,0,22.0,Banks,IT,1,0,0,0,5.4,5.5,6.4,7.9,6.0,1,0,Lbbw
1012,74.74332649,1,1,25.0,Retail,HR,0,0,0,0,4.6,2.6,8.0,4.0,2.9,0,1,Lidl italia
1013,84.89527721,0,1,31.0,IT,HR,0,1,0,0,4.6,3.4,7.2,7.1,4.4,0,1,Teoresi s.p.a
1014,35.94250513,0,0,33.0,Consult,Consult,1,0,0,0,5.4,4.8,2.6,7.9,9.0,1,0,Ebbinge
1015,50.23408624,0,1,38.0,etc,HR,0,0,0,0,7.8,7.6,2.6,5.6,7.5,1,0,Teatro real
1016,57.52772074,0,0,24.0,State,IT,1,0,0,0,6.2,3.4,2.6,7.1,5.2,1,0,Ayuntamiento de malaga
1017,4.76386037,0,0,30.0,Retail,HR,0,0,0,0,7.8,2.6,4.1,8.7,6.7,1,0,Sarenza
1018,30.71868583,0,1,32.0,manufacture,HR,0,0,0,0,4.6,2.6,7.2,6.3,5.2,1,0,"Mettler-toledo international, inc"
1019,55.95071869,0,1,28.0,Mining,HR,1,1,0,0,5.4,4.8,4.9,7.9,5.2,0,1,Dunlop conveyor belting
1020,58.4476386,0,0,24.0,etc,Marketing,1,1,0,0,6.2,5.5,3.3,7.9,6.7,1,0,Mcfit global group gmbh
1021,38.89938398,0,0,36.0,manufacture,manage,0,0,0,0,4.6,4.8,4.1,7.1,10.0,0,1,Carel
1022,9.49486653,0,1,26.0,IT,IT,0,0,0,1,6.2,5.5,5.7,6.3,5.2,0,0,Giesecke & devrient
1023,42.57905544,0,1,26.0,Banks,HR,0,1,0,0,6.2,6.2,5.7,5.6,7.5,0,1,Credit suisse
1024,42.57905544,0,1,26.0,Banks,HR,0,1,0,0,6.2,7.6,4.1,4.8,9.0,0,1,Société générale
1025,114.8583162,1,1,26.0,Retail,HR,0,1,0,0,7.0,5.5,4.9,4.8,7.5,1,0,Zooplus ag
1026,18.7926078,0,0,30.0,Banks,Marketing,0,0,0,0,7.0,2.6,4.1,8.7,9.0,1,0,Société générale
1027,10.51334702,0,0,37.0,Retail,Sales,1,0,0,0,6.2,4.1,4.9,7.9,6.7,1,0,Sarenza
1028,51.08829569,1,1,31.0,PowerGeneration,HR,0,1,0,0,6.2,2.6,4.9,6.3,6.7,1,0,Sma solar technology ag
1029,40.47638604,0,0,26.0,transport,etc,1,0,0,0,6.2,3.4,5.7,6.3,7.5,1,0,Sbb cargo
1030,5.420944559,1,0,44.0,manufacture,BusinessDevelopment,0,0,0,0,3.0,6.2,10.0,4.0,3.7,0,1,"Mettler-toledo international, inc"
1031,71.22792608,1,1,23.0,Consult,HR,0,1,0,0,3.8,4.1,8.0,7.9,5.2,1,0,Ebbinge
1032,15.34291581,0,0,33.0,PowerGeneration,manage,0,0,0,0,4.6,6.2,9.5,5.6,4.4,1,0,Mbp group
1033,21.48665298,0,1,31.0,State,etc,0,1,0,1,9.4,5.5,3.3,3.3,5.2,0,0,Ayuntamiento de malaga
1034,12.32032854,0,0,36.0,manufacture,HR,0,0,0,0,7.0,4.8,4.1,4.0,4.4,1,0,Siemens
1035,3.252566735,1,1,39.0,manufacture,HR,0,0,0,0,2.2,9.8,7.2,3.3,2.1,1,0,Simon
1036,11.79466119,0,1,29.0,Retail,HR,1,1,0,0,4.6,4.1,8.7,4.8,4.4,1,0,General optica
1037,108.8788501,1,1,32.0,Banks,HR,0,0,0,0,7.8,7.6,4.1,1.7,5.2,1,0,Unicredit
1038,21.88090349,0,1,41.0,Retail,HR,0,0,1,0,7.8,7.6,4.1,1.7,5.2,0,1,Caprabo
1039,37.32238193,0,0,25.0,etc,etc,1,0,0,0,4.6,5.5,8.7,4.0,3.7,0,1,Uefa
1040,23.95071869,1,0,34.0,Banks,BusinessDevelopment,0,0,0,0,9.4,4.8,4.1,7.1,5.2,1,0,Ing
1041,23.95071869,1,0,34.0,Banks,BusinessDevelopment,0,0,0,0,7.8,4.8,3.3,7.1,5.2,1,0,Unicredit
1042,51.31827515,0,1,43.0,Pharma,HR,0,1,0,0,4.6,5.5,3.3,7.9,7.5,0,1,Cromsource
1043,15.60574949,0,0,54.0,Retail,Sales,1,0,0,0,7.8,2.6,4.9,8.7,7.5,1,0,Coin
1044,1.149897331,0,0,30.0,IT,Sales,0,1,0,1,7.8,3.4,1.8,7.1,7.5,0,0,Teoresi s.p.a
1045,51.8110883,0,1,23.0,etc,HR,1,1,0,0,7.0,8.4,4.9,3.3,6.7,1,0,Uefa
1046,61.79876797,1,0,22.0,IT,IT,0,0,0,0,3.8,7.6,4.9,5.6,6.0,1,0,Canon nederland n.v.
1047,45.43737166,0,1,35.0,etc,HR,0,1,0,0,6.2,5.5,4.9,6.3,6.0,1,0,Teatro real
1048,17.24845996,0,1,37.0,Building,HR,0,0,0,0,6.2,2.6,7.2,7.1,2.9,1,0,Bsk
1049,25.98767967,0,0,23.0,Consult,Marketing,1,0,0,1,6.2,6.2,7.2,4.8,5.2,0,0,Vertone
1050,19.05544148,0,1,26.0,IT,HR,1,0,1,0,3.8,3.4,8.7,7.1,6.0,1,0,Teoresi s.p.a
1051,29.70020534,0,0,47.0,IT,Consult,0,0,0,0,1.4,5.5,6.4,10.0,5.2,1,0,Sita
1052,29.70020534,0,0,47.0,IT,Consult,0,0,0,0,2.2,5.5,7.2,9.4,6.0,1,0,Teoresi s.p.a
1053,59.86036961,1,1,27.0,Retail,HR,1,1,0,0,6.2,6.9,4.1,5.6,6.0,0,1,Global intergold
1054,51.84394251,0,1,34.0,IT,BusinessDevelopment,1,0,0,0,4.6,4.1,4.9,9.4,6.7,0,1,Linkbynet
1055,58.97330595,0,0,25.0,Retail,etc,0,1,0,0,4.6,4.8,6.4,7.9,6.7,1,0,Sarenza
1056,85.48665298,0,0,29.0,Retail,Finanñe,1,0,0,0,3.8,2.6,9.5,7.1,2.1,1,0,Lidl italia
1057,118.899384,1,1,31.0,Telecom,HR,0,0,0,0,9.4,8.4,3.3,3.3,8.3,1,0,Vodafoneziggo
1058,32.32854209,1,1,31.0,transport,HR,0,0,0,0,7.0,4.8,6.4,2.5,4.4,1,0,Systra
1059,38.86652977,1,1,32.0,manufacture,HR,0,0,0,0,5.4,4.8,7.2,4.0,8.3,0,1,Groupe delta dore
1060,56.77207392,1,1,36.0,etc,HR,0,0,0,0,4.6,4.1,6.4,7.1,2.1,1,0,Teatro real
1061,56.77207392,1,1,36.0,etc,HR,0,0,0,0,5.4,3.4,6.4,4.8,2.9,1,0,Uefa
1062,9.691991786,0,1,34.0,Retail,HR,1,1,1,0,4.6,4.8,4.1,7.1,9.0,0,1,Coin
1063,7.950718686,0,1,39.0,manufacture,HR,0,0,0,0,7.8,4.1,2.6,7.9,6.7,1,0,Groupe delta dore
1064,8.87063655,1,1,38.0,Building,HR,1,1,1,0,3.8,4.1,5.7,4.8,9.0,1,0,Xervon gmbh
1065,8.27926078,1,0,29.0,Retail,Sales,1,0,0,0,8.6,4.8,2.6,8.7,7.5,1,0,Action
1066,8.772073922,0,1,32.0,Retail,HR,0,0,1,0,6.2,4.8,5.7,4.0,7.5,0,1,Coop
1067,3.121149897,0,1,32.0,IT,IT,1,0,0,0,9.4,6.2,4.1,4.8,7.5,0,1,Canon nederland n.v.
1068,3.121149897,0,1,32.0,IT,IT,1,0,0,0,7.0,6.2,5.7,4.8,5.2,0,1,Linkbynet
1069,33.01848049,0,1,23.0,etc,etc,0,1,0,0,5.4,6.2,7.2,3.3,2.1,1,0,Mcfit global group gmbh
1070,5.815195072,1,1,25.0,Retail,manage,0,0,0,0,4.6,5.5,6.4,5.6,7.5,1,0,General optica
1071,5.256673511,1,0,34.0,IT,Sales,0,0,0,0,3.0,6.2,8.0,4.8,2.9,0,1,Linkbynet
1072,19.18685832,0,1,43.0,Consult,Consult,1,0,0,1,6.2,5.5,3.3,7.9,9.0,0,0,Vertone
1073,8.180698152,0,0,30.0,IT,IT,1,0,0,0,3.8,5.5,2.6,9.4,3.7,0,1,Teoresi s.p.a
1074,27.86036961,0,1,31.0,manufacture,HR,1,1,0,0,9.4,5.5,2.6,4.8,5.2,0,1,Siemens
1075,3.318275154,0,1,25.0,Banks,HR,1,0,0,0,7.0,2.6,4.9,7.9,5.2,0,1,Ing
1076,11.72895277,0,1,22.0,Consult,manage,1,0,0,0,7.0,4.8,5.7,7.1,7.5,1,0,Soges s.p.a.
1077,27.56468172,0,0,41.0,Agriculture,etc,0,1,0,0,3.8,6.9,2.6,7.1,6.7,0,1,Syngenta
1078,36.33675565,0,1,32.0,manufacture,HR,0,0,0,0,7.0,9.1,3.3,2.5,6.0,1,0,Imtech
1079,78.91581109,1,0,21.0,Retail,manage,0,1,1,1,4.6,6.9,4.9,7.1,6.0,0,0,Edeka aktiengesellschaft
1080,23.45790554,0,1,29.0,etc,HR,0,1,0,0,6.2,9.1,4.1,3.3,6.7,0,1,Mcfit global group gmbh
1081,23.45790554,0,1,29.0,etc,HR,0,1,0,0,7.0,7.6,3.3,3.3,6.7,0,1,Mcfit global group gmbh
1082,132.4024641,0,0,25.0,Retail,IT,1,0,0,0,4.6,6.9,2.6,4.8,6.0,1,0,Intertoys
1083,45.79876797,1,1,27.0,etc,HR,1,1,0,0,3.8,9.1,4.1,4.8,4.4,1,0,Uefa
1084,32.45995893,1,1,32.0,Banks,HR,0,0,0,0,3.8,4.1,6.4,7.9,6.7,1,0,Unicredit
1085,45.53593429,1,0,39.0,Mining,etc,0,0,0,1,3.8,6.9,4.1,7.1,7.5,0,0,Dunlop conveyor belting
1086,43.4661191,0,0,28.0,manufacture,HR,1,1,0,0,6.2,3.4,4.9,6.3,6.7,0,1,Imtech
1087,97.44558522,0,1,28.0,Banks,Sales,0,0,0,0,7.8,4.8,3.3,6.3,7.5,0,1,Unicredit
1088,25.33059548,0,1,32.0,Retail,HR,1,0,0,0,8.6,3.4,3.3,6.3,2.1,1,0,Sarenza
1089,29.96303901,0,0,32.0,IT,IT,1,0,0,0,3.8,7.6,4.9,4.8,4.4,1,0,Sita
1090,52.73100616,1,1,45.0,manufacture,HR,0,0,1,0,5.4,4.1,8.0,4.8,3.7,1,0,Siemens
1091,52.73100616,1,1,45.0,manufacture,HR,0,0,1,0,5.4,5.5,5.7,4.0,8.3,1,0,"Mettler-toledo international, inc"
1092,52.73100616,1,1,45.0,manufacture,HR,0,0,1,0,3.8,8.4,5.7,3.3,7.5,1,0,Groupe delta dore
1093,20.46817248,0,1,31.0,Consult,HR,1,0,0,0,2.2,6.9,6.4,4.8,2.1,1,0,Soges s.p.a.
1094,42.94045175,1,0,23.0,Banks,HR,1,1,0,0,4.6,7.6,5.7,4.0,5.2,1,0,Unicredit
1095,89.36344969,1,1,22.0,PowerGeneration,HR,0,0,0,0,7.0,4.8,4.9,6.3,7.5,1,0,Mbp group
1096,90.90759754,0,0,32.0,IT,IT,1,0,0,0,7.0,4.1,4.1,5.6,6.0,0,1,Marktel
1097,9.921971253,0,1,20.0,IT,IT,1,0,0,0,9.4,4.8,2.6,4.8,9.0,1,0,Sita
1098,16.49281314,0,1,34.0,Retail,HR,0,1,0,0,9.4,5.5,1.8,4.8,6.7,0,1,Global intergold
1099,51.87679671,1,1,19.0,Agriculture,etc,0,0,0,0,9.4,6.2,3.3,4.0,6.0,0,1,Syngenta
1100,34.95687885,0,0,38.0,Retail,Sales,0,0,0,0,7.0,2.6,6.4,5.6,5.2,1,0,Lidl italia
1101,95.96714579,0,1,33.0,Retail,BusinessDevelopment,1,0,0,1,4.6,3.4,6.4,6.3,6.7,0,0,Intertoys
1102,0.755646817,1,1,43.0,Retail,HR,0,1,0,0,7.0,5.5,4.1,4.0,5.2,1,0,Global intergold
1103,16.65708419,0,1,38.0,manufacture,HR,1,1,0,0,5.4,4.8,5.7,4.0,3.7,1,0,Siemens
1104,17.41273101,1,1,27.0,Retail,HR,1,1,1,0,7.8,5.5,5.7,6.3,6.0,0,1,General optica
1105,79.54004107,0,0,34.0, HoReCa,IT,0,0,0,0,3.8,5.5,6.4,4.0,4.4,1,0,Buffalo grill
